ID_Poliza,Fecha_Inicio,Fecha_Fin,ID_Cobertura,ID_Region,Tipo_Vehiculo,Uso_Vehiculo,Valor_Vehiculo,Prima_Emitida,Edad_Asegurado,Sexo,Estado
POL00251,2023-04-14,2024-04-13,COB01,REG01,Sedán,Particular,155000.0,17636.12,74,M,Vencida
POL00252,2022-06-07,2023-06-07,COB01,REG03,Pickup,Particular,316000.0,16210.87,32,F,Vencida
POL00253,2023-04-06,2023-10-03,COB02,REG01,Pickup,Particular,246000.0,11409.55,63,M,Vencida
POL00254,2023-01-08,2024-01-08,COB01,REG01,SUV,Particular,189000.0,20394.08,71,M,Vencida
POL00255,2022-08-03,2023-08-03,COB02,REG05,Sedán,Particular,276000.0,8500.37,67,F,Vencida
POL00256,2022-01-23,2023-01-23,COB02,REG03,Camioneta,Particular,495000.0,10606.67,22,M,Vencida
POL00257,2023-12-28,2024-12-27,COB03,REG04,SUV,Particular,510000.0,4464.82,25,M,Vencida
POL00258,2023-11-08,2024-11-07,COB01,REG01,Sedán,Particular,201000.0,17363.05,22,F,Vencida
POL00259,2022-10-21,2023-10-21,COB02,REG01,Sedán,Comercial,320000.0,12046.51,50,M,Vencida
POL00260,2023-11-25,2024-11-24,COB02,REG04,Sedán,Particular,125000.0,8130.42,20,F,Vencida
POL00261,2022-09-14,2023-09-14,COB02,REG04,Sedán,Particular,444000.0,8329.39,70,F,Vencida
POL00262,2023-10-21,2024-10-20,COB01,REG05,Camioneta,Particular,121000.0,14777.55,56,M,Vencida
POL00263,2022-06-26,2023-06-26,COB03,REG03,SUV,Particular,415000.0,5679.02,39,F,Vencida
POL00264,2022-05-25,2022-11-21,COB02,REG05,Sedán,Comercial,283000.0,8775.15,27,F,Vencida
POL00265,2023-09-10,2024-09-09,COB03,REG03,SUV,Comercial,116000.0,5059.53,61,F,Vencida
POL00266,2022-06-14,2023-06-14,COB01,REG01,SUV,Particular,348000.0,21251.4,40,F,Vencida
POL00267,2022-12-08,2023-12-08,COB01,REG02,Camioneta,Particular,184000.0,18406.07,21,F,Vencida
POL00268,2022-09-07,2023-09-07,COB01,REG03,Sedán,Particular,180000.0,13451.48,45,F,Vencida
POL00269,2023-01-09,2024-01-09,COB03,REG05,Compacto,Particular,219000.0,3697.78,71,F,Vencida
POL00270,2023-09-28,2024-09-27,COB01,REG04,Compacto,Particular,482000.0,10269.84,49,F,Vencida
POL00271,2023-04-15,2024-04-14,COB01,REG01,Compacto,Particular,198000.0,14197.92,42,M,Vencida
POL00272,2023-02-11,2023-08-10,COB01,REG02,Sedán,Particular,262000.0,15137.48,47,M,Vencida
POL00273,2023-10-14,2024-10-13,COB02,REG02,Sedán,Particular,289000.0,10227.41,23,M,Vencida
POL00274,2023-02-24,2024-02-24,COB01,REG04,SUV,Particular,265000.0,14776.96,74,M,Vencida
POL00275,2022-01-25,2023-01-25,COB03,REG01,Compacto,Particular,366000.0,5087.93,50,F,Vencida
POL00276,2023-01-19,2024-01-19,COB01,REG02,Sedán,Comercial,233000.0,16240.52,64,M,Vencida
POL00277,2023-12-25,2024-12-24,COB03,REG01,Compacto,Particular,257000.0,4759.72,48,M,Vencida
POL00278,2022-04-09,2023-04-09,COB02,REG02,Sedán,Particular,216000.0,10588.97,43,F,Vencida
POL00279,2022-10-09,2023-10-09,COB02,REG05,Compacto,Particular,213000.0,7740.07,60,F,Vencida
POL00280,2023-07-17,2024-07-16,COB01,REG03,Sedán,Particular,398000.0,13291.73,69,M,Vencida
POL00281,2022-05-01,2023-05-01,COB02,REG01,Sedán,Particular,385000.0,11132.29,24,M,Vencida
POL00282,2023-11-06,2024-11-05,COB01,REG05,Pickup,Particular,201000.0,15361.54,47,M,Vencida
POL00283,2023-06-22,2024-06-21,COB02,REG04,Camioneta,Particular,211000.0,8921.05,52,F,Vencida
POL00284,2022-02-03,2023-02-03,COB01,REG01,Sedán,Particular,292000.0,18249.02,58,M,Vencida
POL00285,2022-10-02,2023-10-02,COB03,REG02,Compacto,Comercial,388000.0,4528.7,18,M,Vencida
POL00286,2022-12-01,2023-12-01,COB01,REG01,SUV,Particular,169000.0,22447.19,30,F,Vencida
POL00287,2022-01-27,2023-01-27,COB01,REG01,Sedán,Particular,211000.0,17581.31,48,M,Vencida
POL00288,2022-01-01,2023-01-01,COB02,REG02,SUV,Particular,328000.0,11135.47,58,M,Vencida
POL00289,2022-04-03,2023-04-03,COB02,REG03,Pickup,Particular,369000.0,10094.95,50,M,Vencida
POL00290,2022-11-03,2023-11-03,COB01,REG05,SUV,Particular,315000.0,17039.83,40,F,Vencida
POL00291,2023-02-19,2023-11-13,COB02,REG03,SUV,Particular,432000.0,9995.57,33,F,Cancelada
POL00292,2022-07-06,2023-07-06,COB01,REG03,Sedán,Particular,850000.0,14441.91,56,F,Vencida
POL00293,2023-06-23,2024-06-22,COB02,REG05,Camioneta,Particular,117000.0,9063.5,36,F,Vencida
POL00294,2022-04-02,2022-09-29,COB03,REG01,Sedán,Particular,395000.0,5962.77,36,M,Vencida
POL00295,2023-05-18,2024-05-17,COB01,REG05,SUV,Particular,192000.0,17159.67,26,M,Vencida
POL00296,2022-04-26,2023-04-26,COB01,REG03,SUV,Particular,202000.0,17205.38,50,M,Vencida
POL00297,2022-06-09,2023-06-09,COB02,REG04,Camioneta,Particular,102000.0,8784.8,58,M,Vencida
POL00298,2023-11-12,2024-11-11,COB01,REG01,Sedán,Particular,193000.0,18401.27,27,M,Vencida
POL00299,2023-09-16,2024-09-15,COB02,REG02,Camioneta,Particular,381000.0,11556.41,73,M,Vencida
POL00300,2022-08-31,2023-02-27,COB01,REG04,Camioneta,Particular,222000.0,15050.5,22,F,Vencida
POL00301,2023-03-02,2024-03-01,COB01,REG03,Pickup,Particular,219000.0,15997.11,36,M,Vencida
POL00302,2022-01-04,2023-01-04,COB01,REG01,Sedán,Comercial,282000.0,16280.48,52,M,Vencida
POL00303,2022-08-09,2023-08-09,COB04,REG03,Camioneta,Particular,247000.0,6754.37,28,F,Vencida
POL00304,2023-05-12,2024-05-11,COB02,REG05,SUV,Particular,241000.0,9599.33,70,F,Vencida
POL00305,2023-09-08,2024-09-07,COB02,REG02,Camioneta,Particular,435000.0,11279.17,30,M,Vencida
POL00306,2022-04-15,2023-04-15,COB01,REG02,SUV,Particular,219000.0,19852.0,59,F,Vencida
POL00307,2022-03-05,2023-03-05,COB03,REG05,SUV,Particular,336000.0,4813.1,52,F,Vencida
POL00308,2023-06-29,2023-10-25,COB03,REG02,Sedán,Particular,110000.0,5317.95,49,M,Cancelada
POL00309,2022-03-03,2023-03-03,COB01,REG01,Sedán,Comercial,179000.0,18230.35,34,F,Vencida
POL00310,2023-04-13,2024-04-12,COB02,REG01,Pickup,Particular,179000.0,12684.77,18,F,Vencida
POL00311,2022-11-26,2023-11-26,COB02,REG01,Sedán,Particular,357000.0,11167.52,21,M,Vencida
POL00312,2022-05-20,2023-05-20,COB01,REG03,Pickup,Particular,191000.0,14273.85,33,F,Vencida
POL00313,2023-06-11,2024-06-10,COB01,REG04,SUV,Particular,574000.0,13751.87,33,F,Vencida
POL00314,2023-08-27,2024-08-26,COB02,REG05,Sedán,Particular,151000.0,8035.34,40,M,Vencida
POL00315,2022-05-16,2023-05-16,COB01,REG05,SUV,Comercial,266000.0,16508.83,22,F,Vencida
POL00316,2023-03-15,2024-03-14,COB01,REG01,Camioneta,Comercial,559000.0,21685.36,45,M,Vencida
POL00317,2023-05-10,2024-05-09,COB01,REG01,SUV,Comercial,149000.0,19903.89,19,M,Vencida
POL00318,2022-02-12,2023-02-12,COB03,REG01,Sedán,Particular,180000.0,5804.93,30,M,Vencida
POL00319,2023-04-18,2024-03-23,COB01,REG01,Pickup,Particular,187000.0,19710.13,47,M,Cancelada
POL00320,2022-05-08,2022-11-04,COB01,REG01,Sedán,Particular,550000.0,16510.02,57,F,Vencida
POL00321,2023-01-29,2023-07-28,COB01,REG01,SUV,Particular,509000.0,19787.06,64,F,Vencida
POL00322,2022-06-23,2023-06-23,COB01,REG03,SUV,Particular,140000.0,15897.51,24,M,Vencida
POL00323,2023-11-22,2024-11-21,COB01,REG02,SUV,Comercial,173000.0,17341.14,50,M,Vencida
POL00324,2023-01-09,2024-01-09,COB03,REG05,SUV,Comercial,321000.0,4750.22,49,F,Vencida
POL00325,2022-04-26,2023-04-26,COB01,REG03,Sedán,Particular,217000.0,13638.68,57,M,Vencida
POL00326,2022-08-17,2023-08-17,COB03,REG05,Sedán,Comercial,377000.0,4414.62,51,F,Vencida
POL00327,2022-12-13,2023-12-13,COB02,REG02,Sedán,Particular,376000.0,9410.11,19,F,Vencida
POL00328,2023-03-29,2024-03-28,COB01,REG01,SUV,Particular,611000.0,20956.26,59,F,Vencida
POL00329,2022-12-13,2023-12-13,COB02,REG02,Sedán,Comercial,320000.0,9206.03,36,M,Vencida
POL00330,2023-07-28,2024-07-27,COB01,REG05,Pickup,Particular,360000.0,15185.85,53,M,Vencida
POL00331,2022-04-14,2023-04-14,COB01,REG01,SUV,Particular,354000.0,20685.85,63,F,Vencida
POL00332,2022-02-28,2023-02-28,COB01,REG05,Sedán,Particular,176000.0,13352.49,31,F,Vencida
POL00333,2022-05-21,2023-05-21,COB02,REG02,Compacto,Particular,221000.0,9123.94,23,F,Vencida
POL00334,2022-01-18,2023-01-18,COB01,REG01,Sedán,Particular,184000.0,17669.68,36,M,Vencida
POL00335,2023-09-23,2024-09-22,COB02,REG02,SUV,Particular,213000.0,12248.84,51,F,Vencida
POL00336,2022-01-09,2023-01-09,COB01,REG05,Sedán,Comercial,210000.0,12257.56,27,F,Vencida
POL00337,2023-05-01,2024-04-30,COB04,REG01,Compacto,Comercial,167000.0,6097.41,49,F,Vencida
POL00338,2023-04-20,2023-10-17,COB01,REG01,Camioneta,Comercial,394000.0,18755.8,19,M,Vencida
POL00339,2022-12-30,2023-12-30,COB02,REG01,Compacto,Particular,191000.0,9925.18,69,M,Vencida
POL00340,2023-01-29,2024-01-29,COB01,REG03,Sedán,Particular,162000.0,14268.87,21,F,Vencida
POL00341,2022-03-22,2023-03-22,COB03,REG05,SUV,Particular,310000.0,4790.48,40,F,Vencida
POL00342,2022-11-24,2023-07-11,COB03,REG03,Camioneta,Comercial,203000.0,5033.23,32,M,Cancelada
POL00343,2023-03-12,2024-03-11,COB01,REG01,Sedán,Particular,223000.0,18001.41,57,M,Vencida
POL00344,2023-07-07,2024-07-06,COB02,REG03,Sedán,Particular,224000.0,9630.09,29,M,Vencida
POL00345,2023-10-21,2024-04-18,COB02,REG04,Sedán,Particular,205000.0,8071.7,40,M,Vencida
POL00346,2022-08-08,2023-08-08,COB01,REG02,Camioneta,Particular,225000.0,18635.78,42,F,Vencida
POL00347,2023-10-26,2024-05-09,COB01,REG03,Compacto,Particular,488000.0,11745.68,53,F,Cancelada
POL00348,2022-06-18,2022-12-15,COB03,REG03,Sedán,Particular,262000.0,4755.03,58,M,Vencida
POL00349,2023-06-27,2024-06-26,COB01,REG03,Compacto,Particular,291000.0,11882.54,46,F,Vencida
POL00350,2023-10-31,2024-10-30,COB04,REG05,Pickup,Particular,193000.0,5991.54,52,M,Vencida
POL00351,2023-05-11,2023-06-18,COB01,REG02,SUV,Particular,211000.0,18433.83,24,M,Cancelada
POL00352,2022-12-12,2023-12-12,COB01,REG03,Compacto,Particular,275000.0,11932.82,37,M,Vencida
POL00353,2023-10-11,2024-10-10,COB01,REG02,SUV,Particular,431000.0,19520.69,44,M,Vencida
POL00354,2023-09-23,2024-09-22,COB02,REG01,Compacto,Particular,106000.0,9922.68,47,M,Vencida
POL00355,2023-06-04,2024-06-03,COB01,REG05,Compacto,Comercial,335000.0,11342.16,28,M,Vencida
POL00356,2023-07-11,2024-07-10,COB01,REG02,SUV,Particular,373000.0,17219.55,20,F,Vencida
POL00357,2023-07-13,2024-07-12,COB02,REG05,Compacto,Particular,233000.0,7274.32,43,M,Vencida
POL00358,2023-08-10,2024-08-09,COB01,REG01,Pickup,Comercial,288000.0,19060.01,56,M,Vencida
POL00359,2022-07-29,2023-07-29,COB01,REG05,Sedán,Particular,173000.0,12716.46,38,M,Vencida
POL00360,2023-04-24,2024-04-23,COB03,REG03,Camioneta,Particular,302000.0,5559.43,46,M,Vencida
POL00361,2023-03-30,2024-03-29,COB03,REG03,Camioneta,Comercial,225000.0,4918.13,29,F,Vencida
POL00362,2022-03-19,2023-03-19,COB01,REG03,Sedán,Particular,362000.0,14077.01,54,M,Vencida
POL00363,2022-07-21,2023-07-21,COB01,REG01,Compacto,Particular,434000.0,16285.02,61,M,Vencida
POL00364,2022-08-06,2023-08-06,COB01,REG02,Sedán,Particular,246000.0,14309.16,30,F,Vencida
POL00365,2022-06-05,2023-06-05,COB02,REG01,SUV,Particular,244000.0,13663.77,68,F,Vencida
POL00366,2022-09-20,2023-09-20,COB01,REG04,Compacto,Particular,299000.0,10066.79,21,M,Vencida
POL00367,2023-06-23,2024-06-22,COB02,REG01,Sedán,Particular,448000.0,11036.54,57,F,Vencida
POL00368,2022-01-29,2023-01-29,COB02,REG04,SUV,Particular,208000.0,9397.6,60,M,Vencida
POL00369,2023-10-07,2024-10-06,COB02,REG01,Sedán,Particular,194000.0,11671.55,58,F,Vencida
POL00370,2023-09-26,2024-09-25,COB03,REG05,Compacto,Particular,403000.0,3747.08,27,M,Vencida
POL00371,2023-04-11,2024-04-10,COB01,REG04,Compacto,Comercial,487000.0,11287.27,49,F,Vencida
POL00372,2023-11-15,2024-05-13,COB02,REG01,Pickup,Particular,277000.0,12258.61,54,M,Vencida
POL00373,2022-06-04,2023-06-04,COB02,REG01,Compacto,Particular,294000.0,9425.23,66,M,Vencida
POL00374,2022-03-03,2023-03-03,COB03,REG02,SUV,Particular,309000.0,5621.69,26,M,Vencida
POL00375,2023-12-23,2024-12-22,COB01,REG01,Compacto,Particular,313000.0,15721.91,55,F,Vencida
POL00376,2023-11-18,2024-11-17,COB03,REG04,SUV,Particular,242000.0,5103.14,55,F,Vencida
POL00377,2022-03-04,2022-06-16,COB01,REG03,Pickup,Comercial,175000.0,15888.23,18,M,Cancelada
POL00378,2022-12-25,2023-12-25,COB01,REG03,Camioneta,Particular,236000.0,14852.14,62,M,Vencida
POL00379,2023-07-30,2024-07-29,COB01,REG01,Sedán,Particular,363000.0,17689.72,53,M,Vencida
POL00380,2022-02-27,2023-02-27,COB01,REG02,SUV,Particular,780000.0,19273.95,33,F,Vencida
POL00381,2022-04-05,2023-04-05,COB01,REG03,SUV,Particular,126000.0,16735.25,36,F,Vencida
POL00382,2023-12-21,2024-06-18,COB02,REG01,SUV,Particular,233000.0,13894.33,20,F,Vencida
POL00383,2023-04-11,2024-04-10,COB02,REG05,SUV,Particular,209000.0,10135.27,58,M,Vencida
POL00384,2022-04-16,2022-10-13,COB01,REG03,Sedán,Particular,210000.0,13932.72,42,M,Vencida
POL00385,2022-01-04,2023-01-04,COB01,REG05,SUV,Particular,290000.0,15629.64,32,M,Vencida
POL00386,2022-04-24,2023-04-24,COB01,REG05,SUV,Particular,207000.0,16515.35,72,F,Vencida
POL00387,2022-03-05,2023-03-05,COB02,REG05,Sedán,Comercial,245000.0,8060.88,66,F,Vencida
POL00388,2022-01-28,2023-01-28,COB02,REG05,Camioneta,Particular,294000.0,9271.42,40,F,Vencida
POL00389,2022-12-02,2023-12-02,COB02,REG02,Camioneta,Particular,467000.0,11405.59,68,M,Vencida
POL00390,2023-11-04,2024-11-03,COB01,REG02,SUV,Particular,275000.0,17645.7,49,F,Vencida
POL00391,2023-06-30,2024-06-29,COB04,REG01,Camioneta,Particular,220000.0,7946.01,65,F,Vencida
POL00392,2022-07-31,2023-07-31,COB01,REG02,Sedán,Particular,354000.0,14347.97,54,M,Vencida
POL00393,2023-06-27,2024-06-26,COB02,REG01,Compacto,Particular,212000.0,9781.87,23,F,Vencida
POL00394,2022-04-07,2023-04-07,COB02,REG01,Camioneta,Comercial,284000.0,12555.66,71,M,Vencida
POL00395,2023-04-30,2024-04-29,COB01,REG02,Sedán,Particular,284000.0,16518.29,27,M,Vencida
POL00396,2023-04-22,2024-04-21,COB01,REG01,Sedán,Particular,212000.0,16344.55,25,M,Vencida
POL00397,2022-04-08,2023-04-08,COB01,REG02,Sedán,Particular,512000.0,16581.79,44,M,Vencida
POL00398,2023-09-11,2024-09-10,COB01,REG01,Sedán,Particular,164000.0,18105.08,43,M,Vencida
POL00399,2023-08-06,2024-08-05,COB01,REG03,Sedán,Particular,193000.0,13470.88,26,M,Vencida
POL00400,2023-08-17,2024-08-16,COB01,REG03,SUV,Particular,142000.0,16051.92,43,M,Vencida
POL00401,2023-05-25,2024-05-24,COB04,REG04,Pickup,Particular,302000.0,5333.27,55,M,Vencida
POL00402,2023-08-23,2024-08-22,COB02,REG01,SUV,Particular,422000.0,13375.56,66,F,Vencida
POL00403,2022-09-07,2023-09-07,COB04,REG02,Sedán,Particular,112000.0,6485.22,33,F,Vencida
POL00404,2022-08-15,2023-08-15,COB01,REG04,Compacto,Particular,181000.0,11651.37,72,F,Vencida
POL00405,2023-06-23,2024-06-22,COB02,REG01,Compacto,Particular,281000.0,9730.29,57,F,Vencida
POL00406,2022-11-14,2023-11-14,COB01,REG01,SUV,Particular,195000.0,20561.42,50,M,Vencida
POL00407,2022-01-17,2023-01-17,COB01,REG03,Pickup,Particular,191000.0,14416.74,53,F,Vencida
POL00408,2022-04-19,2023-04-19,COB01,REG01,SUV,Particular,221000.0,20311.33,53,F,Vencida
POL00409,2022-02-06,2023-02-06,COB01,REG05,Sedán,Particular,239000.0,12920.41,59,F,Vencida
POL00410,2022-09-16,2023-09-16,COB02,REG04,Sedán,Particular,170000.0,8491.56,67,F,Vencida
POL00411,2023-08-12,2024-02-08,COB01,REG05,Sedán,Particular,267000.0,13791.86,45,F,Vencida
POL00412,2022-02-27,2022-04-05,COB02,REG03,Sedán,Particular,236000.0,8842.3,66,M,Cancelada
POL00413,2022-10-07,2023-10-07,COB02,REG01,Sedán,Particular,291000.0,10799.98,45,M,Vencida
POL00414,2023-01-28,2024-01-28,COB02,REG01,Pickup,Particular,194000.0,12422.09,54,F,Vencida
POL00415,2022-07-24,2023-07-24,COB02,REG01,Sedán,Particular,440000.0,12081.63,29,F,Vencida
POL00416,2023-05-31,2024-05-30,COB03,REG03,Camioneta,Comercial,216000.0,5361.92,62,F,Vencida
POL00417,2022-04-03,2023-04-03,COB04,REG04,Sedán,Particular,156000.0,4515.35,41,M,Vencida
POL00418,2023-06-13,2024-06-12,COB01,REG03,Sedán,Comercial,524000.0,13339.31,22,M,Vencida
POL00419,2023-08-12,2024-08-11,COB02,REG04,Sedán,Particular,311000.0,8172.52,31,M,Vencida
POL00420,2022-09-18,2023-09-18,COB02,REG01,Camioneta,Particular,288000.0,12278.68,35,M,Vencida
POL00421,2022-01-11,2023-01-11,COB01,REG05,Camioneta,Particular,243000.0,16460.36,57,F,Vencida
POL00422,2022-01-24,2023-01-24,COB01,REG01,SUV,Comercial,280000.0,21950.92,73,M,Vencida
POL00423,2023-08-28,2024-08-27,COB02,REG01,Compacto,Particular,291000.0,9646.97,33,M,Vencida
POL00424,2022-04-20,2023-04-20,COB03,REG01,Sedán,Particular,309000.0,6038.25,59,M,Vencida
POL00425,2023-10-11,2024-04-08,COB02,REG03,SUV,Particular,257000.0,11660.99,44,F,Vencida
POL00426,2022-12-16,2023-12-16,COB01,REG01,SUV,Comercial,405000.0,19344.69,73,F,Vencida
POL00427,2022-09-17,2023-09-17,COB03,REG01,Pickup,Particular,373000.0,5776.0,32,M,Vencida
POL00428,2022-02-17,2023-02-17,COB03,REG02,SUV,Particular,181000.0,5913.19,32,F,Vencida
POL00429,2023-06-06,2024-06-05,COB01,REG01,Camioneta,Particular,253000.0,20190.54,68,M,Vencida
POL00430,2023-08-06,2024-08-05,COB01,REG03,Pickup,Particular,214000.0,16198.92,69,F,Vencida
POL00431,2023-02-07,2024-02-07,COB01,REG03,Sedán,Particular,359000.0,13107.96,54,M,Vencida
POL00432,2023-11-17,2024-11-16,COB03,REG01,Sedán,Particular,323000.0,5289.68,19,M,Vencida
POL00433,2022-04-01,2023-04-01,COB02,REG05,Compacto,Comercial,305000.0,7142.27,74,F,Vencida
POL00434,2022-02-19,2023-02-19,COB03,REG03,Pickup,Particular,391000.0,4746.28,61,F,Vencida
POL00435,2023-01-31,2024-01-31,COB02,REG01,SUV,Particular,182000.0,13033.45,68,M,Vencida
POL00436,2022-03-28,2023-03-28,COB02,REG01,Compacto,Particular,340000.0,9934.84,62,M,Vencida
POL00437,2022-08-22,2023-02-18,COB03,REG05,SUV,Particular,188000.0,4884.59,24,M,Vencida
POL00438,2023-07-10,2024-07-09,COB01,REG02,Sedán,Particular,225000.0,16134.29,62,M,Vencida
POL00439,2023-06-30,2024-06-29,COB02,REG03,Pickup,Particular,277000.0,9696.11,54,F,Vencida
POL00440,2022-02-08,2023-02-08,COB01,REG04,SUV,Particular,245000.0,14322.63,54,F,Vencida
POL00441,2022-05-12,2023-05-12,COB02,REG02,Sedán,Particular,209000.0,9596.07,63,F,Vencida
POL00442,2023-10-21,2024-10-20,COB02,REG03,Compacto,Particular,178000.0,7338.19,33,F,Vencida
POL00443,2022-08-18,2023-08-18,COB01,REG02,SUV,Particular,289000.0,19491.94,50,F,Vencida
POL00444,2023-12-12,2024-12-11,COB02,REG02,Sedán,Particular,185000.0,9774.72,55,M,Vencida
POL00445,2022-10-30,2023-03-02,COB01,REG01,Sedán,Particular,368000.0,18635.73,70,F,Cancelada
POL00446,2023-04-17,2024-04-16,COB02,REG03,SUV,Particular,136000.0,11034.87,65,F,Vencida
POL00447,2023-07-13,2024-07-12,COB03,REG01,Compacto,Particular,223000.0,5227.54,34,F,Vencida
POL00448,2022-06-09,2022-12-06,COB01,REG02,SUV,Particular,257000.0,18347.01,66,F,Vencida
POL00449,2022-10-08,2023-10-08,COB01,REG02,SUV,Particular,202000.0,18526.51,61,F,Vencida
POL00450,2023-03-27,2024-03-26,COB01,REG02,SUV,Particular,410000.0,18225.12,61,F,Vencida
POL00451,2023-09-06,2024-09-05,COB02,REG03,Compacto,Particular,268000.0,7688.26,31,F,Vencida
POL00452,2023-05-28,2024-05-27,COB02,REG01,Camioneta,Comercial,351000.0,11963.84,26,F,Vencida
POL00453,2022-04-03,2023-04-03,COB01,REG01,Pickup,Particular,162000.0,19814.49,59,M,Vencida
POL00454,2022-10-17,2023-04-15,COB01,REG03,Compacto,Particular,671000.0,11812.66,19,M,Vencida
POL00455,2023-04-08,2024-04-07,COB01,REG03,Compacto,Particular,310000.0,13061.85,49,M,Vencida
POL00456,2023-09-01,2024-08-31,COB03,REG01,Compacto,Particular,307000.0,5180.16,45,F,Vencida
POL00457,2022-02-22,2023-02-22,COB02,REG04,SUV,Comercial,193000.0,9499.04,54,F,Vencida
POL00458,2023-10-31,2024-10-30,COB01,REG05,SUV,Particular,144000.0,17040.21,36,F,Vencida
POL00459,2023-06-09,2024-06-08,COB02,REG02,Compacto,Particular,474000.0,8438.3,24,F,Vencida
POL00460,2023-02-11,2024-02-11,COB01,REG01,Sedán,Particular,366000.0,18728.11,43,F,Vencida
POL00461,2022-12-15,2023-12-15,COB01,REG03,Compacto,Particular,258000.0,12215.92,29,M,Vencida
POL00462,2022-05-06,2022-09-30,COB02,REG01,SUV,Particular,137000.0,12422.0,28,M,Cancelada
POL00463,2022-07-19,2023-07-19,COB04,REG05,Sedán,Particular,170000.0,5478.01,43,M,Vencida
POL00464,2022-04-03,2023-04-03,COB03,REG05,Sedán,Particular,190000.0,4559.84,41,M,Vencida
POL00465,2022-11-28,2023-11-28,COB01,REG04,SUV,Comercial,323000.0,14326.24,74,M,Vencida
POL00466,2022-01-26,2023-01-26,COB01,REG01,Sedán,Particular,175000.0,16230.37,37,F,Vencida
POL00467,2023-07-09,2024-01-05,COB01,REG01,SUV,Comercial,175000.0,20141.73,42,F,Vencida
POL00468,2023-06-15,2023-12-12,COB02,REG02,SUV,Particular,306000.0,11774.25,61,M,Vencida
POL00469,2022-09-07,2023-09-07,COB01,REG01,SUV,Particular,289000.0,20146.32,32,F,Vencida
POL00470,2023-03-23,2024-03-22,COB01,REG02,Camioneta,Particular,312000.0,17832.03,60,F,Vencida
POL00471,2022-07-15,2023-07-15,COB01,REG04,Sedán,Particular,192000.0,13140.28,25,M,Vencida
POL00472,2022-09-08,2023-09-08,COB02,REG03,Sedán,Particular,351000.0,8604.92,43,M,Vencida
POL00473,2023-07-23,2024-07-22,COB01,REG02,Camioneta,Comercial,156000.0,17794.44,19,M,Vencida
POL00474,2022-09-23,2023-09-23,COB02,REG02,Pickup,Particular,248000.0,10896.55,45,M,Vencida
POL00475,2023-11-05,2023-12-05,COB01,REG03,Camioneta,Particular,209000.0,15835.53,54,M,Cancelada
POL00476,2023-07-17,2024-07-16,COB01,REG02,Sedán,Particular,685000.0,16425.77,55,F,Vencida
POL00477,2022-04-10,2023-04-10,COB03,REG02,Compacto,Particular,266000.0,4198.65,57,F,Vencida
POL00478,2023-02-12,2024-02-12,COB01,REG01,SUV,Particular,195000.0,19474.78,61,M,Vencida
POL00479,2022-10-24,2023-10-24,COB02,REG02,Camioneta,Particular,186000.0,11399.04,51,F,Vencida
POL00480,2023-10-22,2024-04-19,COB01,REG01,SUV,Particular,278000.0,21554.08,49,F,Vencida
POL00481,2023-07-27,2024-07-26,COB01,REG01,SUV,Particular,176000.0,21612.49,69,F,Vencida
POL00482,2023-08-24,2024-08-23,COB03,REG01,Sedán,Particular,217000.0,5422.44,26,M,Vencida
POL00483,2023-06-30,2024-06-29,COB01,REG01,Camioneta,Particular,102000.0,21108.99,62,M,Vencida
POL00484,2023-02-07,2024-02-07,COB04,REG02,Camioneta,Particular,242000.0,6703.07,33,F,Vencida
POL00485,2023-11-02,2024-11-01,COB01,REG01,Sedán,Particular,141000.0,18048.46,54,F,Vencida
POL00486,2023-10-11,2024-10-10,COB02,REG01,Camioneta,Particular,475000.0,13150.02,38,M,Vencida
POL00487,2023-04-13,2024-04-12,COB03,REG01,Camioneta,Particular,218000.0,6408.83,74,M,Vencida
POL00488,2023-06-06,2024-06-05,COB02,REG01,SUV,Comercial,178000.0,12808.55,63,F,Vencida
POL00489,2022-11-29,2023-11-29,COB02,REG05,Sedán,Particular,335000.0,8395.95,30,F,Vencida
POL00490,2022-03-16,2023-03-16,COB03,REG03,Camioneta,Comercial,294000.0,4989.33,41,F,Vencida
POL00491,2022-09-22,2023-03-21,COB01,REG01,SUV,Particular,257000.0,21966.21,34,M,Vencida
